Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/2024,235.6007996,189.6999969,159.8800049,387.0410767,149.3960266,164.9509583,515.7449951,162.148941,222.9684448,68.92720795,312.8082886,426.6560059,81.00653839,143.5801086,28.39889336,10.57999992,217.9700012,567.6826172,81.83867645,119.7162704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.9604045,191.5200043,160.6600037,389.8607566,150.1483468,165.5802419,517.0684558,162.426711,224.1224883,69.22495271,313.8519979,429.71985,82.00146028,144.4100533,28.54659874,10.61999989,218.2200012,570.8504595,82.04821891,120.2022823,232.3443877,186.9799957,158.3699951,384.3210679,148.7030981,162.7934272,510.4114322,160.611276,219.9639728,68.1630075,311.4265856,417.2049221,80.81750839,141.7702357,28.16256437,10.31999969,215.2599945,563.3293193,80.65131234,118.96247,233.6329633,188.3500061,160.5,388.3064572,149.7226961,162.7934272,513.0682532,161.0279461,221.8741058,68.48059838,312.2118703,417.6540049,80.93689416,142.9001628,28.45797513,10.31999969,217.3099976,565.6802874,80.93069213,119.2798617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38846600,29650600,7380800,1523900,4416400,16568100,1588000,5680300,9586800,18603300,5889100,25482200,7308800,226311600,29036400,36501700,43268700,2593800,12240100,9201400
23/10/2024,230.5063934,184.7100067,157.0599976,384.3210754,148.9604645,162.5936584,514.6504517,164.5397644,222.2621002,67.4980545,296.7846985,423.7518005,79.64350128,139.5503845,28.41858864,10.42000008,213.6499939,562.482605,83.08591461,119.2897797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.8815848,189.1600037,161.4700012,388.6053569,149.4752178,165.630187,517.4366368,164.6786494,223.6449577,68.18285536,299.7965793,430.2188362,80.62847184,142.420182,28.6647649,10.64999962,218.7200012,571.9463068,83.15575956,119.7658709,227.5096904,183.6900024,153.5299988,381.292171,147.7824786,161.7446254,510.8691961,161.1271442,221.3866169,66.07881858,289.0909594,421.6859284,79.38481946,137.4505383,28.23149415,10.17500019,212.1100006,557.8603192,81.61917068,118.4268751,233.8227521,188.8500061,160,385.5366204,148.8416811,164.5713876,513.2573287,161.5239693,222.5108157,66.48572835,291.0193616,429.9992745,80.58867405,142.0202156,28.42843591,10.55000019,217.1300049,569.943977,81.70896807,118.9922292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52287000,31937100,15931500,1500900,5248600,18280500,1263200,7441600,6180500,24655200,18792000,19654400,7253100,285930000,22217600,38130400,80938900,2911900,13058200,8320300
24/10/2024,230.3166199,186.3800049,155.1999969,385.6462097,148.9307709,162.5337219,521.9144287,162.3671875,223.8240204,66.79340363,299.7766724,423.8815613,78.6386261,140.4003296,28.20195198,10.93000031,260.480011,558.6672363,82.85643005,118.6153183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.5663451,187.1100006,155.8899994,386.9414491,149.920673,163.1430242,522.4119639,164.1925375,223.9036112,67.52783117,300.5818568,425.1290643,80.38969073,141.3402673,28.53675185,11.30000019,262.1199951,569.5156421,83.13580986,119.4583967,228.15899,183.8600006,151.9799957,380.8238921,147.8715835,160.8256728,515.6454973,162.0398125,220.5210869,66.44603219,296.496417,421.5561987,78.62867475,138.450467,28.06409387,10.77999973,242.6499939,558.1691467,82.39744786,118.1590683,229.7272567,185.25,152.6100006,385.5366261,149.6039122,162.6435966,516.4415415,163.6866025,220.6902116,67.14076749,297.3313906,424.4803383,80.09121113,140.810305,28.41858829,10.90999985,244.6799927,562.831258,82.77660508,119.0219804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31109500,21647400,9774400,1844100,5474300,22412500,2058200,5386300,6002200,17568800,5522600,13581600,7424500,172354900,31473600,72141300,204491900,2590200,11645900,9905600
25/10/2024,231.1556854,187.8300018,155.0099945,384.5601807,149.2871399,165.0808105,510.0730591,159.599411,221.1677399,66.41625214,290.860321,427.2947083,78.44959259,141.5302429,28.01485825,10.98999977,269.1900024,562.4028931,82.32759857,118.5161362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.9636938,190.4499969,157.4799957,390.5980431,150.5839093,165.4004363,526.1932116,162.6152062,224.4607302,67.19037941,299.7965859,431.6559737,79.17588894,144.1200761,28.29057445,11.34000015,269.4899902,569.3163787,83.11585304,119.4484774,229.3177112,187.5299988,154.5200043,382.9062404,148.9406832,163.2329222,508.2222427,159.331556,219.7450947,66.28723345,290.4527993,425.7178779,78.12126653,140.7903037,28.00501097,10.89000034,255.3200073,561.4565107,82.25775362,118.3475235,229.4875226,187.8500061,156.1999969,388.1868691,149.8612849,163.4826361,525.4469088,162.3771111,223.8439207,66.56512451,299.2001675,425.9075008,78.81771644,140.9202843,28.24133995,11.21000004,256.0100098,563.9967554,83.01606802,119.2203487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38802300,29362100,8153000,1606800,6839900,19828900,1633200,6400400,6369700,11138100,8863200,16899100,9385400,205122100,26091100,58331300,161611900,2513700,8959400,10714600
28/10/2024,233.1434937,188.3899994,150.6900024,389.1832275,149.0198669,166.5291443,520.9989624,160.3136749,224.3413544,66.1681366,295.0153503,425.7378235,78.5092926,140.5103149,28.41858864,11.18999958,262.5100098,563.0803223,82.56707001,117.9309464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.4720338,190.2100067,155.1999969,390.1397429,149.1782549,168.5568192,522.0039932,160.6807249,224.4806344,66.89264482,298.1266393,431.0771422,79.23558136,143.1301294,28.49736497,11.31499958,273.5400085,566.1585428,82.89634232,118.0400504,232.2944369,188.2100067,150.6100006,385.9550718,146.66391,163.762311,512.4413208,159.7184449,221.8044535,66.09866383,294.7668452,425.4483943,78.41974568,140.0403461,28.12317599,11.02000046,262.2399902,560.6596141,82.2876902,115.8183014,233.063595,189.5700073,153.5,386.9713656,146.7529976,168.5568192,512.859294,159.8474149,222.2024074,66.45595452,297.4109434,430.7977028,78.91720664,142.9901397,28.1625651,11.21000004,270,564.086473,82.56707001,115.8381426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36087100,27930800,20992500,3213900,8892000,32138600,1687100,4842500,6843000,10761400,6656000,14882400,6617200,173586700,37922500,69753400,107653600,1826500,7990200,11844500
29/10/2024,233.4131927,190.8300018,152.9799957,386.094574,147.0202637,169.4857483,521.6955566,158.8156891,221.754715,65.06649017,293.2360229,431.0871277,78.00187683,141.2402649,28.02470398,10.47000027,259.519989,559.9821777,81.51938629,116.3241501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.0724711,191.4600067,155.9900055,388.1769363,148.9010716,170.1849591,524.6409263,160.8791342,225.5849394,65.84061746,300.8899923,432.3046918,79.06644294,142.2501898,28.72384552,10.80000019,264.980011,565.5109597,82.67682558,118.1987457,232.0646856,187.8200073,147.5800018,384.1417113,146.3768182,166.8987169,518.4316965,158.7859291,221.665181,65.02679037,293.2360229,424.9493889,77.8028879,138.8904208,27.6012824,9.770000458,255.5099945,558.5177628,81.48945383,116.1158625,232.8438271,188.5800018,147.8600006,388.0772955,148.524904,167.5379836,518.6108019,160.1747943,224.0528587,65.79099838,295.8204821,427.1450062,78.47943508,140.2803243,28.56629287,10.75,264.5100098,560.6695438,82.48724317,117.6135579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35417200,35690200,66387700,2186400,6014700,42169000,1281600,5216900,6580000,16525900,9048900,17644100,7241100,157593600,102267000,164917900,80521800,2600300,9682400,14731000
30/10/2024,229.8471222,192.7299957,154.2899933,377.8547668,146.5550079,174.2602844,521.8149414,159.3315582,223.256958,65.42378235,289.776825,431.6659546,76.06177521,139.3303986,28.08378792,11.22000027,257.5499878,560.809021,81.21007538,115.7389603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.2134136,195.6100006,156.9100037,386.8418396,148.1388422,181.8116273,528.1733951,159.9962233,225.1471895,66.039118,293.6038097,437.6240298,77.71334918,140.3203359,28.16256425,11.5,263.3500061,568.1309132,81.64910513,117.3060773,229.2977236,192.4199982,152.5099945,365.8587664,146.1689467,173.8607332,520.4914808,157.7641331,220.4414971,64.82830039,288.1068779,431.2368209,76.03192877,136.800574,27.75883533,10.46000004,255.8200073,558.8066912,81.12027799,115.5306727,232.3543582,194.6999969,152.5099945,372.6339164,147.5746059,180.4731497,520.819871,158.1807881,221.396556,65.01687258,292.7390168,436.5661498,77.60390717,139.5303817,27.87699889,10.47000027,258.0400085,559.1055328,81.41961023,116.7010558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47070900,37707600,50738400,4037500,5784000,68890800,1441600,5820500,7110900,14177800,4924000,29749100,15691300,179418100,47104000,95149900,53993600,2323600,9268800,12303700
31/10/2024,225.6617279,186.3999939,149.3099976,374.8258972,147.3172455,170.9141235,515.2374878,158.5875244,220.7797546,64.81837463,290.3633118,405.538269,76.73832703,132.7508545,27.86715126,11.17000008,249.8500061,562.3431396,81.76882935,115.8282242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.577418,190.6000061,154.4799957,377.5259901,148.0596721,176.6175938,522.4119673,159.5894794,224.5303883,65.49325622,292.6197577,415.3286699,76.94725972,137.6005267,28.20195112,11.32499981,259.75,566.2780595,82.25775158,117.7028198,225.1223128,185.2299957,147.8800049,371.3884866,146.3966286,170.8042488,511.9936093,158.1907144,220.6802776,64.76875555,289.4289604,405.4883507,74.81812737,132.1009053,27.85730586,10.88000011,249.25,558.7369759,81.04044743,115.7290407,229.087951,190.5099945,154.3099976,375.9716906,147.2578387,172.9318154,519.8645895,158.7164945,223.5454696,65.31461087,290.5024892,414.5302497,75.81304931,137.5905329,28.01485852,11.15999985,257.9899902,558.7369759,81.11029237,116.1952114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64370100,75146800,29388200,2394500,8400900,44769000,2061700,8613900,7829900,13383700,4277400,53971000,13990100,270039600,37909600,59129200,66575300,2490000,15539000,20512000
1/11/2024,222.6650238,197.9299927,154.5899963,378.2433472,151.5243225,171.0939026,516.7897949,158.8553772,221.7945099,64.52063751,293.4447632,409.5502319,77.66360474,135.3906708,27.66036415,11.03999996,248.9799957,565.3914185,82.00830841,114.0131378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.1023447,200.5,156,381.8700357,154.355428,172.1227375,524.0438971,159.7779672,224.988008,65.16574613,295.1047907,414.669989,77.73324897,137.3005429,28.10348216,11.22000027,254,568.1508541,82.34755313,118.9723871,220.0279258,197.0200043,151.2299957,375.5631704,150.1681464,168.6866731,514.4911847,158.6073672,221.5557376,64.40153809,291.526311,406.68597,76.56919211,134.5607414,27.62097505,10.81000042,246.6300049,561.7454296,81.35974382,113.9040337,220.7271534,199,152.7799988,376.6890477,150.9402688,169.8753133,517.436615,159.3017922,222.4113194,64.97717394,292.7489671,408.1929633,76.65873904,134.690722,28.04439851,11.21000004,252.0399933,562.960739,82.34755313,118.9525534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65276700,99687800,18894500,1633300,11728000,31796500,1625000,5256400,6923500,12163100,4131800,24230400,9623700,207127800,46894600,41742300,57544800,2548300,12181800,20939300
4/11/2024,221.7660065,195.7799988,155.0700073,375.1447144,152.4152374,169.0462646,508.9486694,156.980423,218.6507416,64.61988068,291.0989075,407.644043,76.79802704,136.0406342,27.33541107,10.90999985,242.8399963,555.638855,82.26772308,117.6433105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.545148,197.3300018,156.7200012,380.0965622,152.8606904,170.5345492,515.4962194,159.004178,222.6102876,64.92754471,293.1962762,409.6001496,78.15112149,138.9504374,27.70959815,11.13000011,248.8999939,566.4175205,82.72671285,117.7325734,219.4685464,194.3099976,152.4600067,373.9291693,151.0788635,167.8176617,507.9934103,156.811778,218.0438752,64.16334427,290.0551678,404.7598319,76.71843146,135.5606715,27.30586925,10.63099957,238.8800049,553.2977975,81.81872095,114.9851527,220.7471384,196.4499969,154.6199951,376.7189603,152.8606904,169.735462,515.4464781,158.428793,221.5059903,64.59010771,292.9775904,408.9813625,77.59396004,137.2005579,27.67021092,10.88000011,244.5599976,564.5745526,82.01827576,115.124011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44944500,38492100,10290400,1793600,6130000,21492700,1797800,4644000,8229600,10984500,2583100,19672300,6593800,187528200,41347800,41321700,68802400,2656600,11731000,14965400
5/11/2024,223.204422,199.5,151,381.969696,151.8608856,169.5457001,524.3623047,157.0895386,220.3519745,64.87792969,295.5421753,410.638031,77.58401489,139.9003601,27.56189346,11.42000008,251.4400024,564.8635254,83.49501038,117.9904556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.7038725,199.8200073,157.6600037,384.6598462,153.1081568,170.334789,524.8598399,157.3276185,220.8195608,64.97717542,295.6018141,414.0711615,77.60390999,140.3603199,27.57174074,11.55000019,255.2799988,566.5669529,83.58480776,118.2384181,220.8969632,195.9900055,150.6499939,374.2778929,151.0095692,168.6467212,510.073048,155.1054586,218.8696247,64.15342143,290.8106281,407.2647783,76.60898807,137.3205361,27.15816455,10.94999981,246.2100067,552.2817771,82.3275987,117.0482013,221.5562415,196.0399933,157.4700012,375.752498,152.9695711,169.2360421,510.4711004,156.4149435,218.8994694,64.15342143,291.9935149,407.5542075,76.85771855,137.440523,27.31571721,10.96000004,247.3399963,556.1469573,82.49722106,118.1094803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28111300,30564800,23126600,1724100,5978900,18242100,2169900,6547100,5600700,8780200,3032100,17626000,5629200,160537400,44175800,53857800,69282500,2608100,10612500,10436700
6/11/2024,222.475235,207.0899963,147.1600037,415.3572998,156.1273651,176.3079376,593.0420532,156.623291,245.7905731,63.22049713,292.2420044,419.3406067,74.93751526,145.5999603,26.94153023,11.81000042,288.5299988,594.4101563,83.25554657,120.0138321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.8215595,207.5500031,153.1999969,416.7720961,157.0083774,176.7374533,595.6590933,159.5696512,246.7257457,64.37176505,298.5341403,419.6100868,76.55923518,146.4799045,27.56189357,12.19499969,289.5899963,603.1864924,85.3509027,120.9164191,220.9469177,199.1399994,144.1300049,402.5343139,154.5435157,173.3013888,563.309344,156.097511,233.5637273,62.70441099,290.9696595,409.6999006,74.73853392,141.9502181,26.66581214,11.63000011,275.6199951,588.5924431,81.87859238,118.3276904,222.3653553,200.0099945,152.3000031,403.6900805,155.5136306,173.6010484,564.5034407,158.6272011,233.7925413,63.93507474,298.4844514,411.5961294,76.4796472,142.9501492,27.50281179,12.06999969,284.6700134,601.59263,84.95178544,120.1626111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54561100,72292200,28069300,4720000,12118900,33695500,8042800,8926600,23987800,22899300,4646400,26681800,16193700,242043900,65749500,63197700,165228700,6591300,19974000,20807700
7/11/2024,227.2299957,210.0500031,150.9799957,406.7189636,155.1869659,180.5430908,579.3001099,155.4824371,235.1654663,63.18079758,292.8980713,424.5801392,75.5344696,148.869751,27.03999901,11.89999962,296.9100037,603.1366577,83.6646347,120.1626129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.6295653,212.25,152.8000031,416.9713869,156.414435,180.8727149,592.0668799,157.4863623,243.3133879,63.90530203,294.7668346,425.9973159,75.98218902,148.9197353,27.16801171,12.14000034,299.75,605.3182924,84.20344186,120.5097589,224.3232054,207.1900024,148.0299988,406.0514279,154.8206919,176.9871685,578.6533506,155.2641871,234.0114228,63.12124787,292.0531478,419.0412382,74.82807596,146.1599309,26.92183546,11.85000038,285.519989,593.8722041,83.23558498,118.6351632,224.383137,207.4400024,148.8000031,413.4044766,156.3451497,177.2069179,587.091528,157.2085923,243.2437403,63.8060563,293.0769877,420.4384354,75.31558557,146.379917,27.10892994,11.91499996,288.8900146,596.4024772,83.53492483,120.3113919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42137700,52878400,14709200,3211100,8143200,25352900,4475600,7522800,16451100,14856100,3357400,19901800,11831100,207323300,48484800,55627600,117309200,5254300,12665800,12184400
8/11/2024,226.9600067,208.1799927,151.6799927,391.9331665,155.3453369,178.1458435,586.3551636,154.2324677,235.7623749,63.43883896,297.182312,421.6959229,75.49467468,147.6198273,26.71999931,13.01000023,321.2200012,613.4570923,84.64247131,120.1229324,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,228.6600037,209.9600067,152.6000061,401.5877751,155.9887824,180.6929123,592.2161425,155.8296527,238.1102496,63.75642985,300.0251961,425.6480036,76.17122191,149.7596791,27.14999962,13.01000023,328.7099915,617.4318374,85.23116337,120.4304035,226.4100037,207.4400024,149.4299927,390.9667083,154.0980656,177.8761483,578.4343817,154.1729477,234.5685436,63.2601974,293.4845545,420.9374313,74.86787659,146.2499113,26.70999908,11.93500042,297.6600037,602.8876459,84.04379923,118.6847532,227.1699982,209.7200012,151.1199951,399.4954395,155.0186825,180.4431984,583.5291371,155.7502877,238.1102496,63.4289159,293.8324678,424.4703682,75.11660708,148.7597481,27.11000061,12,299.1400146,606.6731146,84.09368413,119.9939947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38328800,36075800,12996800,3345900,6041500,22006200,2714000,8926100,9502100,14719300,3279100,16891400,8140800,175665800,55951300,83464200,204782800,3875800,14396500,12836000
11/11/2024,224.2299957,206.8399963,148.9600067,395.0915833,154.9196777,180.1435547,599.3707275,153.8058777,238.0605011,62.88305664,299.7269897,417.1749573,76.21102142,145.2499847,26.23999977,14.10999966,350,622.8610229,84.02383423,119.4881516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.6999969,209.6499939,152.5,400.6113256,156.3451392,180.3433227,604.1570137,156.3256678,240.8560758,63.63733784,301.9933552,423.9613608,77.00696204,148.839749,26.82999992,14.43999958,358.6400146,628.3200653,85.22118593,120.6287804,221.5,205.5899963,148.0700073,393.567173,154.3257304,178.2657019,593.2310995,153.6769228,237.7719978,62.77388406,298.2260091,415.1689629,75.71356044,143.560114,26.21999931,13.56999969,336,611.574296,83.93403685,119.0914101,225,208.5,152,396.4565742,155.5532145,178.3755766,595.947683,154.3812627,238.7668597,63.50831536,298.6932,421.675927,75.76330957,148.6697472,26.71999931,13.60999966,346.2999878,614.5429512,84.76219616,120.0138308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42005600,35456000,12799100,1858900,7771700,17450400,2510800,7146800,9017100,13980900,2872400,24503300,9877200,182325600,54329300,106393400,210521600,3003200,10433200,11969700
12/11/2024,224.2299957,208.9100037,145.1699982,391.5744934,153.7218933,181.4120789,589.6688232,151.4249878,238.3291168,62.72426224,296.8641968,422.1849365,76.27072144,148.2797699,26.19000053,13.81999969,328.4899902,612.3214111,84.80210876,119.3691254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.5899963,209.5399933,148.5,397.2736016,155.8798878,182.2810933,599.1219925,153.8058778,240.2193636,63.27012135,299.597753,423.5921235,77.03680801,149.6396767,26.44000053,14.01000023,345.8399963,622.093926,85.34091589,120.3213003,223.3600006,206.0099945,143.8500061,389.7212715,153.5536118,179.184636,588.5542885,151.1571327,237.5332243,62.64486262,295.7409488,416.3665962,75.75335776,145.9999283,25.95000076,13.36999989,323.3099976,611.4348579,84.31319415,118.8632798,224.5500031,208.3699951,148.3999939,396.3370327,155.7116062,179.6141517,595.101869,153.2999428,239.3140356,63.20064858,298.3453079,417.4144865,76.07173249,146.7698795,26.22999954,13.48999977,342.7399902,617.2126847,84.31319415,120.142767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40398300,38942900,16746700,1737100,5681900,25134900,2392900,7181400,6861000,15021000,2452900,19401200,9013900,198634700,53035200,61125000,155726000,2809400,12860200,11972800
13/11/2024,225.1199951,214.1000061,139.9700012,385.656189,157.1172638,178.6752319,591.2907104,152.0202179,239.9208984,62.52576447,295.571991,424.3506165,76.13142395,146.2599182,26.71999931,13.5,330.2399902,603.5550537,85.31098938,120.4800034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.6499939,215.0899963,145.5800018,389.7711085,157.4142374,180.7528527,600.5747344,152.2880578,242.8358365,62.78380564,297.3413462,428.4723406,76.8975181,149.3197048,26.75,14.27999973,344.6000061,610.6677874,85.6003492,121.0552781,222.7599945,209.1399994,139.1000061,384.2613087,152.9695715,178.3356096,589.7285034,150.2146978,239.0752598,62.01960518,293.4547225,417.3745592,76.08168241,145.8899334,25.97999954,13.39000034,322.5,600.7557927,84.58259981,117.8317661,224.0099945,209.3999939,145.5800018,387.5293269,154.4940292,180.2534251,591.6987233,151.2861028,239.3438767,62.57538733,297.1127106,420.7977305,76.51945049,149.0597282,26.22999954,13.95499992,335.8500061,610.6578159,84.80211468,119.587337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48566200,46212900,21249600,2001900,8824000,23184000,1763100,7161900,11472600,13177600,2327100,21502200,6835300,191903300,47983100,55166000,125405600,3409400,12802600,15127900
14/11/2024,228.2200012,211.4799957,138.1399994,385.9450989,160.1661682,175.3789978,585.708374,150.6611176,240.627243,62.07915115,296.7747498,426.0372314,75.29569244,146.7498779,26.02000046,13.39999962,311.1799927,590.883667,84.28326416,120.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,228.8699951,215.8999939,141.5500031,388.7548057,160.1958641,178.6152941,598.5647273,152.3674277,243.034807,62.63493709,298.3154694,427.3146732,76.589094,148.989729,26.85000038,13.72999954,329.980011,603.6845443,85.57041328,121.8799973,225,210.8800049,137.2200012,384.7993055,158.0675654,174.1204457,583.350062,149.5599525,239.8114642,61.96005552,294.8165282,419.1609807,75.2857411,145.5399699,25.84000015,13.01000023,310.3699951,586.7395278,84.15354668,120.3300018,225.0200043,214.1600037,140.8000031,387.0809495,158.2259534,178.0759038,597.0422405,151.9606876,241.1744201,62.63493709,296.2181007,424.1509924,76.29061438,147.6298222,26.73999977,13.60999966,327.6900024,601.1741535,84.84202374,121.6600037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44923900,42620300,15646700,1372500,10111200,31007500,1670500,7716400,10172200,15910800,1932600,30246900,6991600,194463300,45262200,46251400,120726100,3079200,15740700,13041800
15/11/2024,225,202.6100006,140.1900024,382.6671448,159.7900085,172.2925415,590.6140747,152.7741699,244.0495758,61.2752533,290.8802185,414.17099,76.27072144,141.9702148,24.79999924,13.63000011,320.7200012,589.9671631,84.06375122,119.3099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.9199982,207.3399963,140.3200073,387.0709832,160.7403213,173.9406465,592.2062238,153.2007399,245.1538731,62.15855321,297.7091344,421.9553964,77.25569205,145.23,25.70000076,13.69499969,324.6799927,596.6415756,84.59257835,121.2399979,224.2700043,199.6100006,137.0299988,380.80398,159.1366695,171.0239911,584.1959191,149.6988397,240.2193665,60.92788565,287.9876153,412.8137214,75.22605034,140.0703518,24.47999954,13.07999992,309.2200012,587.6959062,83.75443896,119.1299973,226.3999939,206.7599945,138.1399994,384.5801147,159.8890048,173.5311122,590.4349693,149.6988397,240.2193665,62.01960766,295.9397791,418.9813688,75.6140693,144.8600151,25.70000076,13.22000027,310.5700073,589.65835,84.34313102,120.4000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47923700,86591100,12120100,2165500,9022800,32504600,2007700,11328500,11518800,26284300,4039400,28247600,13584900,250132900,131074400,48186500,114440300,3423900,17370600,19051700
